simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.5002483570765056	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.5007624721469984	0.005	obs_y1		noiseParameter1	dataset1	0
condition1	0.5019867999881764	0.01	obs_y1		noiseParameter1	dataset1	0
condition1	0.5032557913924053	0.015	obs_y1		noiseParameter1	dataset1	0
condition1	0.5031996811710241	0.02	obs_y1		noiseParameter1	dataset1	0
condition1	0.5040249979122531	0.025	obs_y1		noiseParameter1	dataset1	0
condition1	0.5057644422282366	0.03	obs_y1		noiseParameter1	dataset1	0
condition1	0.5061775646067099	0.035	obs_y1		noiseParameter1	dataset1	0
condition1	0.5063724361979759	0.04	obs_y1		noiseParameter1	dataset1	0
condition1	0.5077049236023007	0.045	obs_y1		noiseParameter1	dataset1	0
condition1	0.5080118840730382	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.5088266008740011	0.055	obs_y1		noiseParameter1	dataset1	0
condition1	0.5100018032814269	0.06	obs_y1		noiseParameter1	dataset1	0
condition1	0.5097145567158999	0.065	obs_y1		noiseParameter1	dataset1	0
condition1	0.5106210519776564	0.07	obs_y1		noiseParameter1	dataset1	0
condition1	0.51202546838497	0.075	obs_y1		noiseParameter1	dataset1	0
condition1	0.5126024979757202	0.08	obs_y1		noiseParameter1	dataset1	0
condition1	0.5140908619560527	0.085	obs_y1		noiseParameter1	dataset1	0
condition1	0.5142676179929205	0.09	obs_y1		noiseParameter1	dataset1	0
condition1	0.5148110556373959	0.095	obs_y1		noiseParameter1	dataset1	0
condition1	0.5170985710201005	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.5170261797072031	0.105	obs_y1		noiseParameter1	dataset1	0
condition1	0.5179775614055305	0.11	obs_y1		noiseParameter1	dataset1	0
condition1	0.5180016655164407	0.115	obs_y1		noiseParameter1	dataset1	0
condition1	0.519254578554279	0.12	obs_y1		noiseParameter1	dataset1	0
condition1	0.5203903012920017	0.125	obs_y1		noiseParameter1	dataset1	0
condition1	0.5205264672613714	0.13	obs_y1		noiseParameter1	dataset1	0
