simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	8.00397371322409	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	7.980915857746796	0.005	obs_y1		noiseParameter1	dataset1	0
condition1	7.969236130916233	0.01	obs_y1		noiseParameter1	dataset1	0
condition1	7.958277387769097	0.015	obs_y1		noiseParameter1	dataset1	0
condition1	7.926454672928166	0.02	obs_y1		noiseParameter1	dataset1	0
condition1	7.9086336330075016	0.025	obs_y1		noiseParameter1	dataset1	0
condition1	7.905163263812739	0.03	obs_y1		noiseParameter1	dataset1	0
condition1	7.880994269087603	0.035	obs_y1		noiseParameter1	dataset1	0
condition1	7.853552152610986	0.04	obs_y1		noiseParameter1	dataset1	0
condition1	7.843822870335489	0.045	obs_y1		noiseParameter1	dataset1	0
condition1	7.818311374707432	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	7.800706425885054	0.055	obs_y1		noiseParameter1	dataset1	0
condition1	7.7886682840671675	0.06	obs_y1		noiseParameter1	dataset1	0
condition1	7.754400444376521	0.065	obs_y1		noiseParameter1	dataset1	0
condition1	7.738413017778204	0.07	obs_y1		noiseParameter1	dataset1	0
condition1	7.7299921193127386	0.075	obs_y1		noiseParameter1	dataset1	0
condition1	7.709119695447695	0.08	obs_y1		noiseParameter1	dataset1	0
condition1	7.701987512324413	0.085	obs_y1		noiseParameter1	dataset1	0
condition1	7.675262192359695	0.09	obs_y1		noiseParameter1	dataset1	0
condition1	7.654120054155819	0.095	obs_y1		noiseParameter1	dataset1	0
condition1	7.6588989976895805	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	7.628749645344055	0.105	obs_y1		noiseParameter1	dataset1	0
condition1	7.613806082509894	0.11	obs_y1		noiseParameter1	dataset1	0
condition1	7.5853261275345725	0.115	obs_y1		noiseParameter1	dataset1	0
condition1	7.574916714195539	0.12	obs_y1		noiseParameter1	dataset1	0
condition1	7.562812347296741	0.125	obs_y1		noiseParameter1	dataset1	0
condition1	7.5362572870932185	0.13	obs_y1		noiseParameter1	dataset1	0
condition1	7.530774507672519	0.135	obs_y1		noiseParameter1	dataset1	0
condition1	7.5064765057224525	0.14	obs_y1		noiseParameter1	dataset1	0
condition1	7.491880282885626	0.145	obs_y1		noiseParameter1	dataset1	0
condition1	7.472682203969503	0.15	obs_y1		noiseParameter1	dataset1	0
condition1	7.474151483920781	0.155	obs_y1		noiseParameter1	dataset1	0
condition1	7.443420506404395	0.16	obs_y1		noiseParameter1	dataset1	0
condition1	7.418890149206385	0.165	obs_y1		noiseParameter1	dataset1	0
condition1	7.416101434863331	0.17	obs_y1		noiseParameter1	dataset1	0
condition1	7.3842774463144805	0.17500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	7.378177559032109	0.18	obs_y1		noiseParameter1	dataset1	0
condition1	7.345583112710894	0.185	obs_y1		noiseParameter1	dataset1	0
condition1	7.333658366911533	0.19	obs_y1		noiseParameter1	dataset1	0
condition1	7.32829560514723	0.195	obs_y1		noiseParameter1	dataset1	0
condition1	7.315728998578293	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	7.295093636919034	0.20500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	7.276550956509062	0.21	obs_y1		noiseParameter1	dataset1	0
condition1	7.2587907935114115	0.215	obs_y1		noiseParameter1	dataset1	0
condition1	7.233885909391642	0.22	obs_y1		noiseParameter1	dataset1	0
condition1	7.223049598005136	0.225	obs_y1		noiseParameter1	dataset1	0
condition1	7.208621748640213	0.23	obs_y1		noiseParameter1	dataset1	0
condition1	7.203276940022368	0.23500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.181898885099379	0.24	obs_y1		noiseParameter1	dataset1	0
condition1	7.150599706103956	0.245	obs_y1		noiseParameter1	dataset1	0
condition1	7.149377005022834	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	7.128181805545606	0.255	obs_y1		noiseParameter1	dataset1	0
condition1	7.110013633297352	0.26	obs_y1		noiseParameter1	dataset1	0
condition1	7.103108885818829	0.265	obs_y1		noiseParameter1	dataset1	0
condition1	7.090040786209825	0.27	obs_y1		noiseParameter1	dataset1	0
condition1	7.073326106006526	0.275	obs_y1		noiseParameter1	dataset1	0
condition1	7.044869023124166	0.28	obs_y1		noiseParameter1	dataset1	0
condition1	7.032686684454391	0.28500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	7.021297395118766	0.29	obs_y1		noiseParameter1	dataset1	0
condition1	7.0099488958074545	0.295	obs_y1		noiseParameter1	dataset1	0
condition1	6.983948063463261	0.3	obs_y1		noiseParameter1	dataset1	0
condition1	6.970215339634348	0.305	obs_y1		noiseParameter1	dataset1	0
condition1	6.948061969834601	0.31	obs_y1		noiseParameter1	dataset1	0
condition1	6.931737515331902	0.315	obs_y1		noiseParameter1	dataset1	0
condition1	6.929981413764912	0.32	obs_y1		noiseParameter1	dataset1	0
condition1	6.918075037630323	0.325	obs_y1		noiseParameter1	dataset1	0
condition1	6.892592727758392	0.33	obs_y1		noiseParameter1	dataset1	0
condition1	6.884408702812814	0.335	obs_y1		noiseParameter1	dataset1	0
condition1	6.864440029576518	0.34	obs_y1		noiseParameter1	dataset1	0
condition1	6.842027051051225	0.34500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	6.833431493456453	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	6.825997897154049	0.355	obs_y1		noiseParameter1	dataset1	0
condition1	6.799857850125208	0.36	obs_y1		noiseParameter1	dataset1	0
condition1	6.795336669336072	0.365	obs_y1		noiseParameter1	dataset1	0
condition1	6.751639863318308	0.37	obs_y1		noiseParameter1	dataset1	0
condition1	6.759611274854193	0.375	obs_y1		noiseParameter1	dataset1	0
condition1	6.739366114125205	0.38	obs_y1		noiseParameter1	dataset1	0
condition1	6.721521722547709	0.385	obs_y1		noiseParameter1	dataset1	0
condition1	6.708933340481102	0.39	obs_y1		noiseParameter1	dataset1	0
condition1	6.6798333984271885	0.395	obs_y1		noiseParameter1	dataset1	0
condition1	6.676521136506083	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	6.665252008342789	0.405	obs_y1		noiseParameter1	dataset1	0
condition1	6.657614657438826	0.41000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	6.62930242772766	0.41500000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	6.612372309544648	0.42	obs_y1		noiseParameter1	dataset1	0
condition1	6.599425038341113	0.425	obs_y1		noiseParameter1	dataset1	0
condition1	6.593816320783967	0.43	obs_y1		noiseParameter1	dataset1	0
condition1	6.575026980704445	0.435	obs_y1		noiseParameter1	dataset1	0
condition1	6.554504671178908	0.44	obs_y1		noiseParameter1	dataset1	0
condition1	6.546482202063311	0.445	obs_y1		noiseParameter1	dataset1	0
condition1	6.528934833103206	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	6.5198197937131805	0.455	obs_y1		noiseParameter1	dataset1	0
condition1	6.49418959027448	0.46	obs_y1		noiseParameter1	dataset1	0
condition1	6.481901077984338	0.465	obs_y1		noiseParameter1	dataset1	0
condition1	6.466794533932588	0.47000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	6.445222178020842	0.47500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	6.441945017516092	0.48	obs_y1		noiseParameter1	dataset1	0
condition1	6.4271164669167185	0.485	obs_y1		noiseParameter1	dataset1	0
condition1	6.410904637501798	0.49	obs_y1		noiseParameter1	dataset1	0
condition1	6.394835776676392	0.495	obs_y1		noiseParameter1	dataset1	0
condition1	6.3727996032310426	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	6.364681349399205	0.505	obs_y1		noiseParameter1	dataset1	0
condition1	6.350741432988361	0.51	obs_y1		noiseParameter1	dataset1	0
condition1	6.333423715977941	0.515	obs_y1		noiseParameter1	dataset1	0
condition1	6.323110552244047	0.52	obs_y1		noiseParameter1	dataset1	0
condition1	6.312332836522024	0.525	obs_y1		noiseParameter1	dataset1	0
condition1	6.307341769752019	0.53	obs_y1		noiseParameter1	dataset1	0
condition1	6.2822789872633855	0.535	obs_y1		noiseParameter1	dataset1	0
condition1	6.268542599186541	0.54	obs_y1		noiseParameter1	dataset1	0
condition1	6.252240144717169	0.545	obs_y1		noiseParameter1	dataset1	0
condition1	6.226543337191878	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	6.22418740492861	0.555	obs_y1		noiseParameter1	dataset1	0
condition1	6.210596067533175	0.56	obs_y1		noiseParameter1	dataset1	0
condition1	6.211384865061921	0.5650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.18086405861969	0.5700000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.169874693731549	0.5750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.153793136710638	0.58	obs_y1		noiseParameter1	dataset1	0
condition1	6.132853485641668	0.585	obs_y1		noiseParameter1	dataset1	0
condition1	6.1330830558391325	0.59	obs_y1		noiseParameter1	dataset1	0
condition1	6.116761107055549	0.595	obs_y1		noiseParameter1	dataset1	0
condition1	6.103102487270395	0.6	obs_y1		noiseParameter1	dataset1	0
condition1	6.07888902565893	0.605	obs_y1		noiseParameter1	dataset1	0
condition1	6.0791116070840765	0.61	obs_y1		noiseParameter1	dataset1	0
condition1	6.048308819963321	0.615	obs_y1		noiseParameter1	dataset1	0
condition1	6.046579678697073	0.62	obs_y1		noiseParameter1	dataset1	0
condition1	6.0425038458857365	0.625	obs_y1		noiseParameter1	dataset1	0
condition1	6.009631796319179	0.63	obs_y1		noiseParameter1	dataset1	0
condition1	5.998514903945554	0.635	obs_y1		noiseParameter1	dataset1	0
condition1	5.988863564551549	0.64	obs_y1		noiseParameter1	dataset1	0
condition1	5.971641457612143	0.645	obs_y1		noiseParameter1	dataset1	0
condition1	5.951818277920616	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	5.947911532082015	0.655	obs_y1		noiseParameter1	dataset1	0
condition1	5.927671426167767	0.66	obs_y1		noiseParameter1	dataset1	0
condition1	5.923279777506544	0.665	obs_y1		noiseParameter1	dataset1	0
condition1	5.901574971174412	0.67	obs_y1		noiseParameter1	dataset1	0
condition1	5.9027000792790405	0.675	obs_y1		noiseParameter1	dataset1	0
condition1	5.875548443685238	0.68	obs_y1		noiseParameter1	dataset1	0
condition1	5.864882454697003	0.685	obs_y1		noiseParameter1	dataset1	0
condition1	5.858180701422832	0.6900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.832906452052256	0.6950000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.828125133500998	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.82113276183231	0.705	obs_y1		noiseParameter1	dataset1	0
condition1	5.790972495781877	0.71	obs_y1		noiseParameter1	dataset1	0
condition1	5.7881563952790325	0.715	obs_y1		noiseParameter1	dataset1	0
condition1	5.775408705205137	0.72	obs_y1		noiseParameter1	dataset1	0
condition1	5.765260993988942	0.725	obs_y1		noiseParameter1	dataset1	0
condition1	5.740525110448722	0.73	obs_y1		noiseParameter1	dataset1	0
condition1	5.726968539131271	0.735	obs_y1		noiseParameter1	dataset1	0
condition1	5.724461617679803	0.74	obs_y1		noiseParameter1	dataset1	0
condition1	5.710133680561411	0.745	obs_y1		noiseParameter1	dataset1	0
condition1	5.6968564150488525	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	5.684418122012766	0.755	obs_y1		noiseParameter1	dataset1	0
condition1	5.665641993904026	0.76	obs_y1		noiseParameter1	dataset1	0
condition1	5.657887284551006	0.765	obs_y1		noiseParameter1	dataset1	0
condition1	5.6453317904336915	0.77	obs_y1		noiseParameter1	dataset1	0
condition1	5.626787733210477	0.775	obs_y1		noiseParameter1	dataset1	0
condition1	5.628452310271279	0.78	obs_y1		noiseParameter1	dataset1	0
condition1	5.607814634193632	0.785	obs_y1		noiseParameter1	dataset1	0
condition1	5.585712678698139	0.79	obs_y1		noiseParameter1	dataset1	0
condition1	5.58328221059081	0.795	obs_y1		noiseParameter1	dataset1	0
condition1	5.561464711365779	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	5.558561750637804	0.805	obs_y1		noiseParameter1	dataset1	0
condition1	5.547937636237683	0.81	obs_y1		noiseParameter1	dataset1	0
condition1	5.524334528357564	0.8150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.521568452780664	0.8200000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.505935755473783	0.8250000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.495615101082815	0.8300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.488957284368334	0.835	obs_y1		noiseParameter1	dataset1	0
condition1	5.464716065950197	0.84	obs_y1		noiseParameter1	dataset1	0
condition1	5.449465845130029	0.845	obs_y1		noiseParameter1	dataset1	0
condition1	5.436282658624126	0.85	obs_y1		noiseParameter1	dataset1	0
condition1	5.424267165868237	0.855	obs_y1		noiseParameter1	dataset1	0
condition1	5.415878747719099	0.86	obs_y1		noiseParameter1	dataset1	0
condition1	5.405767321861419	0.865	obs_y1		noiseParameter1	dataset1	0
condition1	5.393069921750038	0.87	obs_y1		noiseParameter1	dataset1	0
